 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
18 7.76205e+10 3.67206e+10 1.74562e+10 7.20897e+10 3.63941e+10 3.88829e+10 9.35665e+10 3.28152e+10 4.43029e+10 1.5658e+10 5.15095e+10 6.0383e+10 3.91659e+10 5.47688e+10 4.10757e+10 5.36315e+10 4.48201e+10
19 7.68195e+10 4.19648e+10 2.01736e+10 6.71675e+10 2.63529e+10 4.94577e+10 5.59736e+10 3.86991e+10 5.64863e+10 1.69897e+10 5.43096e+10 6.37479e+10 4.15116e+10 4.30528e+10 6.09651e+10 4.88204e+10 4.49375e+10
20 7.24251e+10 4.81023e+10 1.8476e+10 5.98525e+10 2.24265e+10 4.23325e+10 6.00057e+10 6.00033e+10 4.56675e+10 1.86741e+10 4.76075e+10 4.15853e+10 4.41738e+10 3.52606e+10 5.55651e+10 4.22536e+10 4.14792e+10
21 7.63074e+10 4.46458e+10 1.91216e+10 5.66263e+10 1.66474e+10 4.10839e+10 3.20069e+10 4.06118e+10 4.67161e+10 1.5251e+10 4.4061e+10 2.97028e+10 4.45622e+10 3.6959e+10 4.2396e+10 3.5425e+10 3.46255e+10
22 6.70941e+10 3.9684e+10 2.00514e+10 5.74456e+10 2.03114e+10 5.46019e+10 2.64856e+10 4.07009e+10 3.61006e+10 1.32308e+10 3.43364e+10 3.86527e+10 2.84155e+10 5.50074e+10 6.78261e+10 3.71213e+10 3.41419e+10
23 5.86027e+10 4.56041e+10 1.72512e+10 5.20205e+10 4.68596e+10 5.83252e+10 3.61199e+10 5.13352e+10 4.11122e+10 1.42998e+10 2.96592e+10 4.86527e+10 3.1571e+10 5.02414e+10 6.41574e+10 3.84238e+10 3.42327e+10
24 6.66132e+10 4.61275e+10 1.43689e+10 7.20028e+10 3.38583e+10 5.64335e+10 5.9727e+10 5.26172e+10 5.31176e+10 1.55446e+10 2.32894e+10 4.49199e+10 2.1421e+10 4.49644e+10 5.04276e+10 3.47139e+10 3.08898e+10
25 6.32034e+10 4.06097e+10 1.95183e+10 4.73998e+10 3.19119e+10 5.27461e+10 6.30412e+10 5.66685e+10 4.808e+10 1.14607e+10 2.48137e+10 4.66599e+10 3.19916e+10 4.04354e+10 3.22148e+10 3.21745e+10 3.16851e+10
26 6.82479e+10 4.69258e+10 1.73623e+10 4.50922e+10 3.00012e+10 4.41043e+10 6.49416e+10 5.50073e+10 4.17374e+10 1.53207e+10 3.21159e+10 3.58764e+10 2.65138e+10 4.2331e+10 2.71563e+10 3.06582e+10 2.99949e+10
27 7.11156e+10 5.56186e+10 1.54463e+10 4.84643e+10 2.12922e+10 4.26059e+10 6.38147e+10 5.05977e+10 4.77752e+10 1.31609e+10 2.25921e+10 4.35371e+10 2.43251e+10 3.58483e+10 3.81186e+10 3.26764e+10 2.76667e+10
28 5.09273e+10 4.01309e+10 1.87423e+10 4.76555e+10 1.9452e+10 4.19864e+10 7.18245e+10 5.00929e+10 4.99459e+10 1.36377e+10 2.9099e+10 5.72813e+10 4.04917e+10 2.60541e+10 3.66564e+10 3.36274e+10 3.27487e+10
