 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
17 4.01498e+07 1.99612e+07 3.1699e+07 5.01837e+07 7.00532e+07 4.18576e+07 2.234e+07 1.59608e+07 2.85503e+07 4.75518e+07 2.22232e+07 2.70519e+07 6.83547e+07 3.77001e+07 3.62613e+07 2.49938e+07 2.72189e+07
18 2.79913e+07 3.31327e+07 2.68598e+07 2.94024e+07 6.67426e+07 2.91485e+07 2.06015e+07 1.51897e+07 2.31722e+07 3.9555e+07 2.06813e+07 3.81666e+07 7.39139e+07 3.70257e+07 3.56569e+07 2.92063e+07 2.66714e+07
19 2.33711e+07 3.04704e+07 3.05151e+07 3.17612e+07 7.7071e+07 3.36072e+07 1.25718e+07 1.83712e+07 3.38524e+07 4.1376e+07 2.42357e+07 3.12532e+07 7.76495e+07 3.21631e+07 3.69832e+07 3.38157e+07 2.98218e+07
20 2.15012e+07 2.57561e+07 4.90329e+07 2.51827e+07 7.23242e+07 3.02553e+07 1.33998e+07 2.99539e+07 4.75155e+07 4.77544e+07 2.99752e+07 4.62033e+07 7.96637e+07 3.22543e+07 3.11791e+07 4.37766e+07 3.88439e+07
21 2.20844e+07 3.51914e+07 2.87929e+07 2.08808e+07 5.80862e+07 2.20379e+07 1.22769e+07 3.61038e+07 1.84053e+07 5.06054e+07 3.23429e+07 2.49869e+07 7.80175e+07 2.05832e+07 2.5706e+07 4.31018e+07 4.0504e+07
22 3.51048e+07 1.86984e+07 2.5085e+07 2.01924e+07 3.448e+07 2.30579e+07 1.7882e+07 1.9883e+07 2.56955e+07 5.42409e+07 3.08664e+07 2.92501e+07 6.28893e+07 2.05711e+07 2.32919e+07 4.50717e+07 3.33554e+07
23 3.44271e+07 2.11945e+07 2.9071e+07 2.58836e+07 3.68705e+07 2.52963e+07 1.94059e+07 1.83279e+07 2.50007e+07 6.28186e+07 4.44156e+07 4.62197e+07 5.63078e+07 3.6312e+07 3.30697e+07 5.56497e+07 3.20955e+07
24 2.30159e+07 1.96352e+07 3.12332e+07 2.30431e+07 5.41077e+07 2.93417e+07 2.55151e+07 2.5673e+07 2.2503e+07 6.47496e+07 4.34358e+07 4.97491e+07 4.4637e+07 3.08163e+07 3.91117e+07 3.55046e+07 3.51176e+07
25 2.16377e+07 1.22206e+07 3.29567e+07 2.23261e+07 4.52768e+07 3.90494e+07 3.05035e+07 3.21713e+07 3.62918e+07 5.606e+07 3.51825e+07 4.25813e+07 5.45901e+07 2.92823e+07 3.62089e+07 2.52005e+07 3.57787e+07
26 1.90182e+07 1.0708e+07 3.46171e+07 2.1521e+07 5.0654e+07 3.40918e+07 3.1338e+07 2.71366e+07 2.83115e+07 7.19948e+07 4.04239e+07 3.18038e+07 5.055e+07 4.13092e+07 3.21439e+07 3.5479e+07 3.70785e+07
27 2.14994e+07 1.57852e+07 3.20204e+07 1.69476e+07 5.00087e+07 1.99839e+07 3.05204e+07 2.33958e+07 2.72352e+07 6.50306e+07 3.05282e+07 3.55511e+07 3.85754e+07 4.77699e+07 3.36232e+07 3.09967e+07 4.26018e+07
28 1.40348e+07 2.11065e+07 3.25814e+07 1.85274e+07 4.48595e+07 2.5708e+07 2.93009e+07 2.03262e+07 4.27875e+07 5.16525e+07 2.62098e+07 4.80726e+07 4.13112e+07 3.18177e+07 4.41334e+07 2.47566e+07 2.02492e+07
29 1.45848e+07 3.31076e+07 3.22849e+07 1.47709e+07 2.75716e+07 3.3155e+07 2.54463e+07 2.04447e+07 4.02092e+07 5.075e+07 4.94762e+07 4.18241e+07 4.1477e+07 4.40502e+07 4.99755e+07 3.30402e+07 2.42354e+07
30 1.42919e+07 2.97099e+07 1.96796e+07 1.55319e+07 2.72109e+07 2.97418e+07 1.98138e+07 1.85222e+07 3.61036e+07 2.87059e+07 4.56715e+07 3.07355e+07 3.71494e+07 2.3709e+07 5.52782e+07 2.33948e+07 3.13188e+07
31 1.21946e+07 3.46623e+07 2.21706e+07 1.55993e+07 3.59175e+07 2.86594e+07 1.87701e+07 1.54828e+07 3.61582e+07 3.83719e+07 2.20193e+07 2.85092e+07 4.85321e+07 2.84821e+07 4.53203e+07 2.38883e+07 3.16616e+07
32 2.2404e+07 3.1354e+07 1.63794e+07 3.4538e+07 4.55119e+07 1.44267e+07 1.71193e+07 1.52301e+07 2.85374e+07 3.8809e+07 2.42764e+07 3.21404e+07 5.12974e+07 3.36996e+07 4.53433e+07 3.51643e+07 1.8071e+07
