 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
23 6.11878e+10 1.06621e+11 9.54272e+10 8.42301e+10 1.09912e+11 7.71816e+10 9.47674e+10 5.97393e+10 8.91995e+10 7.39444e+10 7.5482e+10 8.04185e+10 6.61759e+10 6.76675e+10 1.31506e+11 1.00021e+11 6.35332e+10
24 4.7134e+10 6.07516e+10 8.82809e+10 1.21437e+11 8.16456e+10 6.4723e+10 8.4669e+10 6.12976e+10 8.97087e+10 7.13517e+10 9.64792e+10 9.07479e+10 6.50554e+10 8.43914e+10 8.30842e+10 3.96607e+10 6.62315e+10
25 5.05158e+10 6.20852e+10 1.16109e+11 1.13498e+11 6.76398e+10 5.38315e+10 5.53025e+10 5.31756e+10 9.72271e+10 6.80549e+10 1.1389e+11 1.02152e+11 7.85962e+10 1.1389e+11 1.157e+11 5.15691e+10 9.59939e+10
26 3.68587e+10 4.70318e+10 1.03431e+11 7.719e+10 4.02423e+10 4.81502e+10 4.79446e+10 4.51969e+10 8.33996e+10 9.01211e+10 1.06479e+11 9.49937e+10 7.27885e+10 1.03999e+11 1.08859e+11 7.81373e+10 6.67029e+10
27 4.19335e+10 7.51023e+10 9.65928e+10 1.06301e+11 3.47754e+10 6.16931e+10 4.80057e+10 5.2932e+10 8.38008e+10 1.01942e+11 8.20903e+10 9.06541e+10 7.94408e+10 5.79786e+10 1.13929e+11 1.00245e+11 5.25847e+10
28 4.51761e+10 7.90774e+10 9.95165e+10 8.43136e+10 2.91928e+10 4.80549e+10 7.70376e+10 4.03115e+10 6.9528e+10 5.38621e+10 8.89111e+10 1.01328e+11 9.47955e+10 6.72481e+10 6.34016e+10 1.81907e+11 8.56677e+10
29 4.53995e+10 8.02501e+10 8.41929e+10 5.31103e+10 4.8184e+10 5.76937e+10 1.08541e+11 3.29976e+10 5.73818e+10 4.12226e+10 7.47865e+10 6.78276e+10 9.4151e+10 6.39615e+10 2.92153e+10 1.91691e+11 9.28581e+10
30 4.21325e+10 7.48949e+10 9.5054e+10 6.37948e+10 6.48269e+10 8.09953e+10 1.14247e+11 3.95435e+10 5.82249e+10 6.54064e+10 7.15062e+10 5.91237e+10 1.22705e+11 2.99698e+10 3.28838e+10 2.35344e+11 1.15247e+11
31 4.0706e+10 4.83669e+10 9.31956e+10 8.34888e+10 8.01186e+10 8.16911e+10 1.03151e+11 3.47913e+10 9.03982e+10 9.5274e+10 9.92022e+10 6.80931e+10 9.58274e+10 3.39859e+10 6.12901e+10 2.03679e+11 7.90404e+10
32 5.55283e+10 2.36869e+10 8.03695e+10 9.2121e+10 4.52521e+10 5.98456e+10 8.46249e+10 3.59552e+10 5.54386e+10 9.85061e+10 1.26626e+11 5.10403e+10 8.43678e+10 2.45207e+10 6.13843e+10 1.45815e+11 1.09777e+11
33 6.23936e+10 4.50953e+10 6.57291e+10 8.06844e+10 5.13572e+10 4.59487e+10 1.0277e+11 3.63081e+10 5.15349e+10 1.06229e+11 1.14754e+11 4.48416e+10 7.45647e+10 5.56821e+10 5.72882e+10 7.66848e+10 9.1683e+10
34 5.95204e+10 1.96594e+10 8.41676e+10 8.92839e+10 6.63033e+10 2.77862e+10 1.07398e+11 6.22122e+10 4.34642e+10 1.21566e+11 9.45321e+10 4.67993e+10 5.43258e+10 7.50874e+10 6.95703e+10 3.97562e+10 9.31508e+10
35 6.75403e+10 9.75883e+10 1.09151e+11 9.4243e+10 5.91847e+10 4.02083e+10 1.12502e+11 6.93372e+10 4.96343e+10 9.508e+10 8.90081e+10 5.92969e+10 5.7944e+10 7.81336e+10 8.60652e+10 3.27038e+10 3.51923e+10
36 6.27202e+10 4.90772e+10 9.80472e+10 3.24115e+10 4.18877e+10 4.78447e+10 7.70959e+10 8.95066e+10 6.92107e+10 9.92211e+10 6.61958e+10 4.45757e+10 5.01112e+10 5.09535e+10 8.35339e+10 3.57908e+10 5.85888e+10
37 5.18528e+10 2.57981e+10 9.27446e+10 2.94426e+10 3.20359e+10 3.75492e+10 1.08765e+11 5.69781e+10 1.04526e+11 7.7254e+10 3.82883e+10 8.51722e+10 5.28647e+10 5.8426e+10 5.81021e+10 6.55502e+10 5.20038e+10
38 3.9324e+10 5.92653e+10 5.80863e+10 2.45795e+10 3.48588e+10 4.68592e+10 9.53011e+10 5.39503e+10 9.17866e+10 6.73022e+10 5.66287e+10 7.71781e+10 7.37631e+10 4.45923e+10 3.77827e+10 4.31586e+10 5.74634e+10
39 3.51266e+10 7.41668e+10 4.96865e+10 1.95729e+10 4.41148e+10 2.66337e+10 9.08683e+10 4.64976e+10 9.1241e+10 3.69107e+10 6.34245e+10 5.94385e+10 5.02777e+10 8.72163e+10 4.61703e+10 4.76535e+10 4.92373e+10
40 5.99419e+10 7.13536e+10 3.47365e+10 3.5859e+10 5.04114e+10 3.77337e+10 7.38536e+10 5.69925e+10 6.79014e+10 2.90334e+10 7.16423e+10 8.32469e+10 7.2291e+10 7.1383e+10 7.15451e+10 2.07537e+10 5.33263e+10
41 6.40602e+10 4.22347e+10 4.45068e+10 6.99034e+10 2.73159e+10 2.48031e+10 7.72555e+10 4.56949e+10 5.90193e+10 5.23987e+10 6.20698e+10 7.40685e+10 4.67221e+10 7.98738e+10 8.68627e+10 2.32821e+10 5.46966e+10
42 2.68722e+10 3.38443e+10 5.15986e+10 4.67162e+10 1.99196e+10 2.12589e+10 5.81031e+10 4.21054e+10 4.58473e+10 1.04251e+11 7.09833e+10 7.38595e+10 3.38385e+10 5.1082e+10 7.71506e+10 4.21037e+10 4.20262e+10
43 2.0391e+10 6.94967e+10 4.59484e+10 5.8163e+10 1.4925e+10 2.78397e+10 6.24556e+10 4.51981e+10 3.08064e+10 1.02323e+11 4.63042e+10 5.62295e+10 6.17485e+10 2.97774e+10 6.05498e+10 4.99307e+10 4.42662e+10
44 9.40164e+09 1.04634e+11 6.99205e+10 1.98346e+10 1.79142e+10 3.64569e+10 6.52762e+10 5.15667e+10 3.42124e+10 8.78109e+10 5.22853e+10 4.79281e+10 5.20432e+10 2.23421e+10 5.73099e+10 8.98771e+10 5.15944e+10
45 5.46053e+10 1.05154e+11 7.00642e+10 7.0506e+09 2.84444e+10 3.43241e+10 6.49025e+10 4.05791e+10 3.63933e+10 5.49902e+10 5.39929e+10 3.16827e+10 4.32779e+10 4.22577e+10 5.37451e+10 9.19628e+10 4.57944e+10
46 5.86182e+10 6.13719e+10 4.93935e+10 2.14091e+10 2.72893e+10 2.31829e+10 5.30336e+10 3.59968e+10 3.78152e+10 4.551e+10 5.78068e+10 2.01849e+10 4.90371e+10 4.6497e+10 4.71085e+10 6.46079e+10 5.18743e+10
47 2.11011e+10 4.78694e+10 4.65075e+10 2.85015e+10 3.76049e+10 2.48663e+10 5.60011e+10 4.05804e+10 3.69826e+10 2.33902e+10 5.10999e+10 2.34283e+10 4.62648e+10 4.67661e+10 4.06183e+10 8.43007e+10 4.7619e+10
48 1.28428e+10 5.49767e+10 4.10755e+10 4.21663e+10 2.38904e+10 1.36695e+10 8.84295e+10 5.18449e+10 3.51359e+10 1.85842e+10 5.90758e+10 2.37844e+10 2.0039e+10 4.27509e+10 5.69852e+10 9.79075e+10 4.80839e+10
49 1.10678e+10 6.06233e+10 2.84543e+10 6.79258e+10 2.6849e+10 4.09098e+10 6.77206e+10 5.12778e+10 4.14899e+10 2.515e+10 6.28929e+10 4.5753e+10 1.59642e+10 5.80907e+10 6.51063e+10 1.32378e+11 6.76278e+10
50 4.19418e+10 8.13266e+10 3.08032e+10 7.50079e+10 3.82692e+10 4.29974e+10 6.11743e+10 3.45611e+10 2.85265e+10 2.11836e+10 3.87949e+10 2.5094e+10 1.69536e+10 5.61284e+10 4.11546e+10 1.35447e+11 5.52407e+10
51 3.237e+10 3.295e+10 3.42631e+10 8.42069e+10 4.7021e+10 4.30231e+10 5.87742e+10 4.08461e+10 1.31434e+10 3.67563e+10 4.06818e+10 5.3852e+10 2.80716e+10 2.87679e+10 3.63572e+10 8.38791e+10 2.24046e+10
52 9.7106e+09 2.9892e+10 4.36341e+10 6.38979e+10 2.48718e+10 3.20153e+10 2.26604e+10 3.0369e+10 2.14162e+10 3.63037e+10 4.0373e+10 5.25478e+10 2.18441e+10 2.52369e+10 3.14267e+10 7.33485e+10 8.03982e+09
53 7.13438e+09 3.14552e+10 2.2963e+10 4.33995e+10 1.32737e+10 2.27432e+10 2.15925e+10 3.34751e+10 3.6342e+10 4.31262e+10 3.05411e+10 9.13319e+10 1.50637e+10 4.0075e+10 2.5017e+10 5.06023e+10 1.67591e+10
54 9.60345e+09 3.27941e+10 3.94265e+10 2.6908e+10 3.84016e+10 2.60224e+10 2.08439e+10 4.99342e+10 3.51049e+10 2.30901e+10 3.72661e+10 4.92302e+10 1.54218e+10 3.81083e+10 3.46498e+10 3.89661e+10 1.30905e+10
55 2.91186e+10 4.09283e+10 2.68202e+10 3.13789e+10 2.71391e+10 2.89625e+10 2.54344e+10 5.68597e+10 3.03763e+10 2.42781e+10 4.26042e+10 3.16067e+10 1.07033e+10 3.31681e+10 4.29134e+10 4.88545e+10 1.63747e+10
