 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016
13 2.29173e+07 1.49407e+07 2.07604e+07 3.11618e+07 3.89551e+07 3.38237e+07 2.29401e+07 2.18401e+07 2.5315e+07 4.29858e+07 2.34478e+07 2.88963e+07 5.0935e+07 1.60077e+07 3.5176e+07 1.70119e+07 2.93515e+07
14 3.29627e+07 2.40422e+07 2.49511e+07 2.47143e+07 3.35256e+07 2.8101e+07 3.05441e+07 2.36816e+07 2.82249e+07 4.00958e+07 2.17198e+07 3.11617e+07 4.12488e+07 2.18192e+07 2.15029e+07 1.77561e+07 2.77887e+07
15 2.20342e+07 1.52055e+07 3.11677e+07 4.47905e+07 3.75635e+07 3.15838e+07 2.55687e+07 2.55471e+07 2.40378e+07 4.04695e+07 2.7364e+07 2.07538e+07 2.74558e+07 2.60005e+07 3.16791e+07 1.87434e+07 1.50438e+07
16 3.71057e+07 1.91267e+07 3.04458e+07 4.87195e+07 5.5077e+07 3.78753e+07 2.48955e+07 1.65369e+07 3.0356e+07 4.72577e+07 2.21703e+07 2.26636e+07 3.6175e+07 2.40847e+07 2.96717e+07 1.64388e+07 2.05041e+07
17 3.29901e+07 1.86548e+07 2.88333e+07 4.18505e+07 5.77242e+07 3.57371e+07 1.99165e+07 1.46908e+07 2.68202e+07 4.33477e+07 2.1418e+07 2.27938e+07 5.62809e+07 3.34411e+07 3.39589e+07 2.11718e+07 2.40894e+07
18 2.36108e+07 2.76285e+07 2.65225e+07 2.49829e+07 5.51438e+07 2.58325e+07 1.7836e+07 1.4087e+07 2.15357e+07 3.64998e+07 1.98911e+07 3.25777e+07 6.09977e+07 3.2767e+07 3.21996e+07 2.50698e+07 2.54852e+07
19 2.21724e+07 2.48401e+07 2.8633e+07 2.72135e+07 6.43312e+07 3.07919e+07 1.0727e+07 1.79341e+07 2.97058e+07 3.83812e+07 2.29797e+07 2.6763e+07 6.35301e+07 2.93469e+07 3.35502e+07 2.89635e+07 2.7356e+07
20 2.09211e+07 2.24576e+07 4.4061e+07 2.07201e+07 6.04211e+07 2.7385e+07 1.22085e+07 2.48482e+07 4.07423e+07 4.48179e+07 2.66021e+07 3.89939e+07 6.65878e+07 2.86586e+07 2.71017e+07 3.7836e+07 3.16372e+07
21 2.20879e+07 2.99062e+07 2.67596e+07 1.77122e+07 4.90725e+07 1.99206e+07 1.14732e+07 3.12457e+07 1.71213e+07 4.89481e+07 3.04523e+07 2.06738e+07 6.58766e+07 2.01453e+07 2.38545e+07 3.74356e+07 3.35672e+07
22 3.1273e+07 1.68838e+07 2.3058e+07 1.96498e+07 3.02378e+07 2.21696e+07 1.65114e+07 1.77974e+07 2.43319e+07 5.34527e+07 2.76894e+07 2.44534e+07 5.40999e+07 2.00751e+07 2.25504e+07 3.8624e+07 2.93252e+07
23 3.01096e+07 1.8236e+07 2.73088e+07 2.48211e+07 3.28486e+07 2.41931e+07 1.7945e+07 1.82424e+07 2.32611e+07 6.14677e+07 4.37171e+07 3.96491e+07 4.91949e+07 3.45396e+07 2.97191e+07 4.76497e+07 3.03509e+07
24 2.12769e+07 1.72548e+07 2.86297e+07 1.99086e+07 4.69089e+07 2.78066e+07 2.27426e+07 2.38747e+07 2.22642e+07 6.39563e+07 4.24004e+07 4.32106e+07 4.04829e+07 2.73222e+07 3.37059e+07 3.03077e+07 3.01308e+07
25 1.98507e+07 1.11953e+07 2.90967e+07 2.04967e+07 3.9079e+07 3.02225e+07 2.66474e+07 2.84099e+07 3.2232e+07 5.55117e+07 3.48534e+07 3.7806e+07 4.82116e+07 2.58592e+07 3.20796e+07 2.19371e+07 3.0687e+07
26 1.8233e+07 1.07065e+07 3.03933e+07 1.90572e+07 4.14855e+07 2.88753e+07 2.74859e+07 2.5711e+07 2.57759e+07 6.79996e+07 3.63065e+07 2.91595e+07 4.50869e+07 3.62844e+07 2.79841e+07 3.27366e+07 3.33542e+07
27 2.04996e+07 1.58094e+07 2.95697e+07 1.51841e+07 4.32716e+07 1.88671e+07 2.77781e+07 2.28937e+07 2.69284e+07 5.98399e+07 2.95866e+07 3.14902e+07 3.34322e+07 4.09864e+07 2.96186e+07 2.92613e+07 3.88467e+07
28 1.40479e+07 1.81859e+07 2.82513e+07 1.59425e+07 3.81007e+07 2.47982e+07 2.55012e+07 1.97758e+07 3.67795e+07 4.64326e+07 2.47631e+07 4.21462e+07 3.56521e+07 2.90834e+07 3.81463e+07 2.27465e+07 1.91017e+07
29 1.45926e+07 2.68525e+07 2.83458e+07 1.47539e+07 2.59211e+07 2.8323e+07 2.17773e+07 2.02264e+07 3.55478e+07 4.47747e+07 4.39869e+07 3.62329e+07 3.78348e+07 3.82073e+07 4.31742e+07 3.03481e+07 2.17217e+07
30 1.43051e+07 2.45736e+07 1.81794e+07 1.54875e+07 2.49514e+07 2.85075e+07 1.78672e+07 1.83132e+07 3.27341e+07 2.76867e+07 4.04778e+07 2.51215e+07 3.28133e+07 2.25513e+07 4.80056e+07 2.23291e+07 2.82156e+07
31 1.22054e+07 2.97539e+07 2.10159e+07 1.53033e+07 3.31505e+07 2.61968e+07 1.7542e+07 1.53116e+07 3.21192e+07 3.56709e+07 2.13381e+07 2.56783e+07 4.37488e+07 2.76685e+07 3.90018e+07 2.10753e+07 2.66958e+07
32 2.12213e+07 2.48268e+07 1.62474e+07 3.00097e+07 3.91569e+07 1.43455e+07 1.59937e+07 1.50394e+07 2.82302e+07 3.65789e+07 2.31982e+07 2.82674e+07 4.22602e+07 3.32836e+07 3.94538e+07 3.07423e+07 1.72724e+07
33 1.88365e+07 4.32277e+07 1.53953e+07 2.21841e+07 2.79652e+07 1.44563e+07 1.8372e+07 1.51145e+07 3.6488e+07 3.11997e+07 2.96454e+07 2.97881e+07 4.52954e+07 3.02992e+07 3.5244e+07 3.81355e+07 2.18012e+07
